Crop,Crop_Year,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Sugarcane,2021,Rabi,Uttar Pradesh,8151.206257715702,62476.17567418008,867.1159108982451,208.1613962762151,139.48269581393419,7.6646540032086525
Groundnut,2019,Whole Year,Maharashtra,6536.674897717933,10814.500586991278,871.1654284724181,539.9645968330382,93.67672170399803,1.6544345184991238
Sugarcane,2014,Winter,Rajasthan,5743.3741089749565,38654.84963171301,1915.8468353820438,397.23720475340355,190.12941584026098,6.730338107578352
Cotton,2010,Summer,Maharashtra,7065.828040814709,28371.65512991596,1851.3482824927744,747.2672683669324,193.01705876605766,4.015333371549844
Groundnut,2021,Rabi,West Bengal,3270.5607786785295,12284.309190882586,873.3663247698653,912.3597228703575,69.69326848505028,3.7560253492204057
Groundnut,2018,Winter,Maharashtra,9250.288082569936,30076.414812318424,1797.0883542769839,657.4373457161337,77.33511356703282,3.2514030421377456
Rice,2021,Summer,Gujarat,1241.3964633522091,2875.9787168147577,874.7348196291753,291.8895004887214,82.71688374542687,2.3167286211276927
Groundnut,2014,Whole Year,Punjab,3248.508722455975,17012.18750302927,626.6962472793117,937.7891807762023,166.20773082627585,5.236922217702256
Soybean,2015,Kharif,Gujarat,408.5072966849828,1993.9335816102869,1730.5420225937376,575.0716043241844,160.31767366018946,4.881023173370372
Wheat,2013,Rabi,West Bengal,2786.098171696308,9434.703719893767,1657.3372367229294,747.9509978221797,196.79186990366432,3.3863500632317898
Wheat,2015,Kharif,Madhya Pradesh,2260.309463699903,11755.75855634045,942.0006825372072,901.4552653916594,98.39059863614841,5.2009509074467335
Wheat,2021,Whole Year,Punjab,591.3455207184489,3090.2199829879555,635.208477683914,990.8487388890123,149.98574787284304,5.225743452378781
Soybean,2017,Winter,Rajasthan,4968.563232101359,4319.015764757929,809.6583267157216,555.4575541915065,172.7768892706402,0.8692685516918105
Sugarcane,2012,Winter,Gujarat,4739.496814370537,29076.324122046633,1656.584856359698,827.2564468153065,52.033783245455574,6.134896859490414
Rice,2014,Whole Year,Punjab,869.679894596822,5883.339986832496,1947.12172241364,610.1803587864179,127.90553122721016,6.764948831615769
Groundnut,2011,Whole Year,Tamil Nadu,2692.3202609433006,7880.568946398697,888.5031076917373,537.8085513962253,114.06445851546778,2.9270548012878694
Soybean,2023,Rabi,Gujarat,9537.889388616926,49187.62696672924,1727.3882015531738,583.9412673486609,151.137130950076,5.1570766825449486
Wheat,2011,Summer,Punjab,1196.2925826531612,3802.441713071903,841.8989860057316,535.8477194395338,142.13131669735716,3.178521515730519
Cotton,2022,Kharif,Karnataka,3119.6846237087348,10862.970788997176,1519.4005877376253,478.92530691521256,164.4305960618111,3.4820733821751153
Maize,2016,Kharif,Madhya Pradesh,455.03774470111966,1447.4911702294214,625.4202035472895,751.348621462589,69.11758616677815,3.181035391207317
Groundnut,2019,Winter,Uttar Pradesh,1573.983305975291,4077.958591804178,1377.94346057339,324.70823435289327,51.10771441798288,2.5908525054383236
Soybean,2022,Winter,Maharashtra,7024.0313639113165,25897.5358072342,903.7848367920772,654.7433192254006,162.98775887241078,3.6869903429379356
Barley,2019,Rabi,Punjab,3730.4933565630945,17904.828850290432,1888.7689231004856,741.6641599879866,78.5070518951737,4.799587384009219
Soybean,2023,Whole Year,Uttar Pradesh,4575.558049723293,19984.95228821572,934.6263331684304,902.8817500516345,64.63897600604992,4.367762810795136
Rice,2020,Kharif,Gujarat,1654.0861117934958,9093.8535489645,1097.66104229346,398.68943404382713,73.99551985010521,5.497811440484316
Rice,2019,Rabi,Uttar Pradesh,6853.187711623887,27188.4310016418,1761.0186667318715,874.539193164458,22.607258299695218,3.9672678096248157
Soybean,2015,Winter,Tamil Nadu,7540.063821103411,28472.7274510395,1157.4118738201914,950.7620541932774,156.89742576988084,3.776191836911111
Wheat,2013,Winter,Andhra Pradesh,1893.0092902157237,5998.993536437694,857.6183776923776,683.8114444675468,145.88033512261518,3.169024878770701
Maize,2014,Kharif,Andhra Pradesh,545.4352898374275,3017.571108248944,1321.3164813414458,794.2897071307118,115.0115662274606,5.53240900336383
Groundnut,2010,Winter,Madhya Pradesh,901.3172296592832,2315.7873101258615,1759.986793474973,465.1362638369861,146.05614618236976,2.5693365597829274
Rice,2016,Winter,Punjab,6604.752996309875,32748.988115179396,1149.7664180069787,956.9218778062235,80.8953016821761,4.958397101825988
Groundnut,2017,Summer,Tamil Nadu,1441.5549646989055,3209.5319949269665,699.3327338073015,703.7753095777817,66.12012446097211,2.2264374744790496
Wheat,2018,Whole Year,Maharashtra,4989.796458271472,24108.74337072085,1074.6303696717753,379.14112775599074,173.8371879761477,4.831608578092666
Groundnut,2017,Winter,Rajasthan,1611.1511561690836,2478.06006396093,1931.7126996412871,463.8352125106206,90.26636835494918,1.5380680170649788
Cotton,2014,Summer,West Bengal,1784.4656772318738,4055.98958474351,608.0324305486583,655.9799627184185,47.22331263909112,2.272943456685199
Rice,2012,Rabi,Madhya Pradesh,143.1689830810342,850.8133736468193,1112.6677586720298,310.7216480610656,152.31834396634486,5.942721358614774
Wheat,2019,Winter,West Bengal,3276.1601329980404,11205.972079759225,1472.043190910248,778.5229639062629,73.81565231437659,3.420459203715586
Wheat,2020,Rabi,Andhra Pradesh,988.9929341213171,3607.181644751481,617.7765893177343,302.2223646426788,50.25174717094816,3.647328024599413
Maize,2018,Winter,Karnataka,4000.21662587021,8086.984009282714,1017.4288205046022,632.6102761938453,15.170712766019484,2.0216365176282087
Maize,2015,Kharif,Rajasthan,6018.06466521408,22117.720980630827,1910.8675309103946,727.3058616953446,194.41433407347697,3.6752215556068695
Cotton,2014,Summer,Rajasthan,3738.5662844883577,7821.800953838582,545.9535383092149,873.7731060953848,98.78498295007574,2.092192663880784
Wheat,2022,Summer,West Bengal,7080.308145269819,33277.807498898415,1627.6128192589147,760.5103742100398,40.73399587530854,4.700050734533427
Sugarcane,2012,Kharif,Karnataka,7440.372503589645,77287.81130400972,1762.0624492039942,818.9425823970565,153.9841203146386,10.387626596211659
Wheat,2015,Whole Year,Gujarat,6996.403234872037,42791.75960043963,915.5910881266252,921.6386213480635,178.65371432879635,6.116251188489751
Maize,2012,Summer,Uttar Pradesh,9373.464240351832,41017.87376065731,822.0715542797184,637.994405099865,110.31391859378363,4.375956712362484
Sugarcane,2019,Rabi,Madhya Pradesh,2449.2133422519955,22920.926364391988,1872.2313403793107,861.652009595815,15.38829716906301,9.35848501597526
Rice,2021,Summer,Tamil Nadu,1975.6188858382684,7673.992217082456,1646.0025432210866,308.6850079226549,79.37716266623666,3.8843484804136854
Rice,2015,Whole Year,Rajasthan,6136.143743494485,31192.36992422897,670.0710644105035,833.2598537127757,56.18931077003447,5.0833831846424715
Groundnut,2013,Rabi,West Bengal,5989.2823933984155,8118.0960383285965,818.2958832746044,299.51806717583224,130.91551927263325,1.3554371801330707
Soybean,2011,Rabi,Uttar Pradesh,5149.97350338059,20809.927217708453,1432.0327324888317,941.1662968685018,108.58298233282353,4.040783356273235
Maize,2017,Kharif,Andhra Pradesh,143.0965957932185,555.8048801513307,1129.1253933453386,396.9760037119018,77.59000030920737,3.884123707278792
Soybean,2013,Winter,Tamil Nadu,5596.858476069385,8755.701235162629,1256.2615556568499,254.65419835805156,133.21597623359213,1.564395682434991
Sugarcane,2018,Kharif,West Bengal,9334.700763042492,178267.3402962561,1927.3136526534013,233.3518841162817,121.04156359869627,19.097274226726555
Maize,2016,Winter,Madhya Pradesh,3412.3191222173427,13020.879331132157,1130.353194787961,268.5449952440491,182.2331236474498,3.815844551687511
Cotton,2021,Kharif,Maharashtra,9679.23201387048,28401.09602371894,1822.5229937214035,502.7862777068494,123.39256093321578,2.9342303173454005
Wheat,2011,Winter,Rajasthan,3631.8911240571733,12122.189348946602,1491.1170779908598,569.934451972053,106.46525809521003,3.337707253571232
Cotton,2013,Summer,Andhra Pradesh,1484.5595749263966,2634.064368424575,682.4291880703342,922.4072492715267,166.49731598927184,1.7743069479412237
Sugarcane,2014,Rabi,Madhya Pradesh,4044.193807778671,42415.23386134873,1616.7605549715795,442.913322634926,48.45973715952222,10.487933041133328
Maize,2012,Winter,Punjab,4996.651997943087,23558.565654802864,1280.3136109344723,295.7340779083487,56.27727738942185,4.7148702099927995
Barley,2018,Summer,Andhra Pradesh,6331.697660748253,19903.755581161775,837.6458755879828,769.4390006554435,158.8788956705182,3.143510105441395
Sugarcane,2022,Whole Year,Tamil Nadu,5098.2938040211075,81698.97037757066,934.3239846234471,221.18896713574537,94.04654313614432,16.024767013845562
Barley,2014,Kharif,Punjab,5413.514411321559,28879.796978641363,1335.998637126127,903.0550348136692,87.7548137975748,5.33475941585074
Wheat,2011,Whole Year,Andhra Pradesh,338.26367974029324,1509.3432891878556,1402.5537352186896,468.45967168792356,178.54481135078294,4.462031780493476
Rice,2020,Summer,West Bengal,2610.839674426494,17705.942649321238,1952.26460604422,652.4573352894818,125.92071651568295,6.7817043010159495
Rice,2012,Whole Year,Maharashtra,3175.8969135978027,11013.679212286595,1782.08020461589,267.5659083548703,162.5527366759655,3.4678956880277925
Sugarcane,2023,Whole Year,Uttar Pradesh,9872.176525026345,134201.60039161428,808.7589304929143,230.97623417185304,163.8693854158404,13.593922277565449
Soybean,2018,Summer,Maharashtra,3026.120611021633,10716.474905373865,1660.9881058507183,818.95543727937,32.80506507923604,3.541324448980218
Maize,2016,Rabi,Maharashtra,8976.130603360425,38701.07800714412,512.4377122274683,486.7320627231039,134.2034553292437,4.311554690687707
Maize,2011,Winter,West Bengal,3116.8883853566795,12057.835448701575,694.712691747716,988.0685314535892,190.97810435415542,3.868549000775895
Rice,2018,Kharif,Karnataka,1051.4922773196718,5530.979321598743,799.5506240994248,571.8681500072064,101.20514702933465,5.260123579507023
Groundnut,2023,Winter,Andhra Pradesh,2551.4122507033494,6013.147841197955,1395.799028988707,861.0876196819207,149.11466084924368,2.3567919451434425
Cotton,2013,Kharif,Uttar Pradesh,2801.0010106515497,8948.13813173672,792.02750945028,981.9673108492917,117.67925098945743,3.1946215291279976
Groundnut,2022,Winter,Gujarat,9784.661079500944,29762.510997000907,1047.9094130529606,353.03514535765146,48.92073510578459,3.0417518558056087
Wheat,2018,Whole Year,West Bengal,6775.485905115648,38396.798417812,864.1696732131193,820.7935409398294,47.08679268659268,5.667017680432562
Cotton,2022,Rabi,Karnataka,9323.641856647562,20070.15218067356,1006.124936569945,119.8055469921814,92.42830138533478,2.152608657566996
Cotton,2011,Whole Year,West Bengal,8366.450719827735,50841.00667581008,1913.677167101099,711.778706254926,101.76820902379052,6.076771187490708
Sugarcane,2021,Rabi,Karnataka,5828.125057713166,69279.11669808089,1996.0645288931453,770.6809820060645,105.59516410282954,11.887033310377277
Rice,2019,Summer,Maharashtra,6786.340450031076,31265.106623030268,1528.5831593961639,529.6273411919522,191.45014392548498,4.607064271714676
Groundnut,2021,Kharif,Rajasthan,6285.888217590712,15443.974268713182,1358.4618071835212,245.8946891057518,29.04836338612053,2.456927920781994
Groundnut,2013,Kharif,Rajasthan,6696.003959298688,19955.391421376677,1562.6717687244247,655.0484932706048,82.30007951658743,2.9801940892918353
Rice,2014,Summer,Punjab,2721.259279810035,14904.543546265199,1657.4783006283626,907.7757934920018,107.76401267299384,5.477075873235296
Groundnut,2011,Winter,Gujarat,4140.438828658576,10352.523484736656,1608.5191154142717,938.187279620442,192.9914204861714,2.5003445077078164
Barley,2019,Summer,Uttar Pradesh,5966.896534821649,27059.641420785127,622.8387923000072,771.4921513776425,105.81981523133727,4.534960722524736
Rice,2010,Summer,Karnataka,455.69180405298545,1668.781398180722,965.440128930161,337.3419325830418,157.30238682296988,3.6620834154539343
Sugarcane,2016,Rabi,Andhra Pradesh,4880.065523876765,43305.572083266336,1015.1470726846246,883.294233453928,152.36284052802165,8.873973488959228
Soybean,2019,Summer,Maharashtra,8611.296640638748,24479.650840115853,1053.8817112252118,899.9407600315254,117.62436939140969,2.842736914274975
Cotton,2010,Kharif,Tamil Nadu,4974.4405030947655,7424.874290713803,1016.470667977313,430.5179851706985,34.833589377336835,1.4926049042288356
Sugarcane,2020,Whole Year,Andhra Pradesh,5568.0013496894435,93218.74877263395,1680.6384461754915,264.6835628893126,51.56415489206946,16.741868925343066
Maize,2020,Rabi,Andhra Pradesh,2098.860693100389,7566.324992472921,1621.4070018265675,887.1934907200314,55.626649138085234,3.604967693828273
Wheat,2017,Rabi,Karnataka,7963.999105455836,15622.44554891754,506.9004543389777,896.5875837275329,17.345333054475432,1.9616332626425323
Soybean,2012,Winter,Uttar Pradesh,3652.8950515715355,12623.794260554503,944.5722852420786,190.81547609609265,82.05142187298024,3.455832725093906
Maize,2023,Whole Year,Maharashtra,9570.21677944749,57777.71376172079,1435.4954716779885,970.2858630002395,125.99760725148461,6.03724190300488
Cotton,2019,Rabi,Maharashtra,9937.776601769834,27197.266742047475,680.3984329831993,579.772497770918,37.41059676040604,2.7367556981713466
Groundnut,2015,Summer,Uttar Pradesh,9168.405371698846,16741.54014963715,606.7974417282986,994.3571754486426,43.25684186174592,1.8260034838026638
Rice,2016,Rabi,Rajasthan,940.279773679825,4190.4501432916,1742.5971792477224,500.5074251950133,144.3274023965019,4.456599259699159
Cotton,2019,Rabi,Madhya Pradesh,3398.513239410666,13590.732398876085,1179.0264082581036,579.9550054235933,42.1581438743871,3.9990229378164335
Sugarcane,2010,Rabi,Punjab,9456.862587514921,132203.14610779067,1783.53105188128,339.47454877412105,35.71375974760174,13.979598929810724
Wheat,2023,Winter,West Bengal,8064.8796189599325,34958.76727265533,1735.3290907648484,909.0527009638325,195.7899584267213,4.334691765326523
Sugarcane,2015,Rabi,Punjab,9120.717534143552,97933.59830814041,1840.0557832108784,499.34090536531954,12.799703341270305,10.737488354564695
Soybean,2016,Rabi,Rajasthan,5768.2766170468785,16747.127368310466,572.4118453409706,833.1526482646454,71.82755217732893,2.9033155793565792
Soybean,2015,Winter,Karnataka,4855.936123056549,9835.9386201314,779.1950991625769,171.76084758557442,16.637965664222,2.0255494246370374
Wheat,2013,Whole Year,Karnataka,1154.3135383440654,5991.5031784017565,944.2147466021308,809.4219656453314,169.22915678297127,5.190533576342647
Barley,2010,Kharif,Gujarat,8410.768268998681,26147.639927386892,704.3455817567901,541.2188280263274,120.87178571083847,3.108828954872611
Maize,2020,Winter,Punjab,7476.901329362738,33750.44127497689,1228.2047311785714,104.86709175979537,19.110852049826303,4.513961036563988
Maize,2018,Winter,Punjab,682.8783698525808,2098.431265991286,1698.465335058588,303.63664509891544,126.91880926516805,3.0729209748498754
Soybean,2013,Rabi,West Bengal,2173.204436993325,5297.29566942339,1926.7727162745568,274.3571902988053,33.388314600324485,2.4375505494330354
Soybean,2016,Rabi,Karnataka,5617.047876818603,12287.789301590828,1834.361201714699,776.5881231784958,104.18919546719061,2.18758849329061
Groundnut,2016,Kharif,Andhra Pradesh,6875.5837804399225,17610.73072072828,1186.0050200237124,529.4819708138967,137.18845376307732,2.5613433394308065
Rice,2011,Rabi,Punjab,1462.9356161839642,5839.591190970309,1454.7366520564283,243.74655701838768,38.216336238465885,3.9916939107701515
Groundnut,2010,Summer,West Bengal,2523.765702777006,9914.816082335048,846.0441851729793,331.1226793407273,104.43957747173415,3.9285802447609766
Groundnut,2017,Rabi,Uttar Pradesh,2011.7910959192386,6626.207325707894,1104.5134998978797,553.6691247752963,96.90807652463855,3.293685581544047
Barley,2017,Rabi,Tamil Nadu,2277.9718114383677,8742.211949226361,1806.7738931300046,117.67437758770649,183.99259061542298,3.837717352483968
Maize,2016,Summer,Uttar Pradesh,9215.059923330791,42629.99780083939,543.7962830292212,481.71302928943635,199.183264969308,4.62612268997929
Barley,2023,Kharif,West Bengal,7186.613773083665,29221.84570730383,1299.1389089652116,710.2552632883661,134.3501448600298,4.066149459255716
Barley,2017,Summer,Andhra Pradesh,7397.359105992703,33334.82850794619,1809.1974468485319,565.9791267572909,172.4232395678811,4.506314757781759
Wheat,2012,Winter,Gujarat,7960.553577605897,33269.19214756788,683.0148107761406,638.2895869679489,132.90757191301736,4.1792561061530416
Maize,2020,Summer,Karnataka,3630.073122176194,10940.346073607188,1973.819302926683,393.9563053104848,176.4943885318875,3.0138087320534623
Rice,2011,Whole Year,Gujarat,7695.1276825514915,46419.289953665,518.5871959717538,264.76815161778023,92.32168986067657,6.032296261817666
Sugarcane,2016,Winter,Gujarat,9786.292603797077,73558.51248822517,1829.1800171947466,828.7671613196629,125.51807298839083,7.516484072802452
Soybean,2017,Rabi,West Bengal,7014.103034815326,18999.278874878222,1030.5088615924503,915.0713842927244,170.58220939915492,2.7087253752294576
Soybean,2010,Winter,Karnataka,4225.855811696137,7972.196421174937,699.0358725166441,559.6665133374042,184.43628684197432,1.886528262301294
Rice,2021,Kharif,Maharashtra,7191.961878538649,45818.39827127904,736.0372628818027,374.53709132325173,14.689719330264825,6.370778800705904
Barley,2019,Kharif,Tamil Nadu,9017.867532602406,40389.532961933175,1551.768077531406,560.0843465661869,29.751011534633466,4.4788341385490975
Groundnut,2018,Summer,Punjab,1374.7392823921384,5639.85522978057,1806.0795149839162,891.086968573656,186.92269165424412,4.102490779172938
Wheat,2022,Winter,Gujarat,2726.417288288742,6409.0321755293,1461.5995307101819,722.2657126376057,118.01666624956096,2.3507157921346593
Barley,2020,Rabi,Uttar Pradesh,9201.032531756162,30583.27400638119,1893.0874570411295,872.7544776611057,198.13649784743396,3.3238958672113172
Soybean,2013,Kharif,Maharashtra,9467.705714400818,48524.46421644726,1763.7181925853486,395.5414807702453,160.60027811620853,5.1252611435354725
Cotton,2023,Rabi,Maharashtra,4892.977358467656,13470.209025156048,513.5477104109756,740.7812155037462,165.44663491119744,2.7529677818444966
Groundnut,2021,Whole Year,Andhra Pradesh,3808.0545376926457,8600.523639462708,1504.1444966452023,687.7440743604549,83.36327645369137,2.2585085256352153
Soybean,2023,Kharif,Gujarat,2899.5398754699895,7825.361990736622,956.9520330714388,614.4548145853755,58.93286368864982,2.698828892452531
Cotton,2013,Summer,Gujarat,5037.640256800587,10650.342795054057,1181.7500175806151,575.402378707458,123.66924305655724,2.1141531058468446
Barley,2012,Whole Year,Madhya Pradesh,9351.858400751413,39054.69524079973,641.04612220134,595.8800948256372,177.01609874064982,4.1761427052468765
Rice,2015,Winter,West Bengal,1583.115311502109,7905.466188184472,923.1487428074756,864.7039807540291,147.88271665457967,4.993613624192365
Rice,2010,Rabi,Andhra Pradesh,4256.32332161748,20346.941109612246,1449.0289511487613,924.3950509037305,99.71327663304956,4.7804030784672715
Groundnut,2015,Kharif,Maharashtra,9124.91778387914,15007.750324537245,827.5731953844861,201.5744179467144,153.10809044779728,1.6446997857943684
Soybean,2011,Whole Year,Maharashtra,3556.280774428094,8980.408759938675,1471.3050024067895,611.8944198313009,141.17554840944302,2.5252248991456154
Maize,2018,Whole Year,Madhya Pradesh,7704.005929731017,36715.90381478368,1884.5482561950084,926.5675802259111,183.47977073193655,4.765819776058454
Cotton,2011,Kharif,Punjab,3953.6718837869103,18624.87259306023,507.41045750743586,221.2659866431847,60.07587239498565,4.710778521970046
Wheat,2016,Winter,Rajasthan,8068.774115398112,15237.924036603936,1678.6560795947876,471.57343596721563,32.669177258831844,1.8885054679526245
Soybean,2021,Winter,Uttar Pradesh,9811.923264576366,22333.216946185523,1461.9783202447825,180.17215421581358,99.30972096473012,2.2761304123539503
Wheat,2010,Summer,Rajasthan,3939.4379046952554,4701.708674514087,569.9491441006884,202.12876180876367,78.60535406380872,1.1934973435957226
Soybean,2021,Winter,Gujarat,8466.476680284584,24345.408391313296,1685.2507058678304,913.6997313035799,195.2236179427259,2.8755064604388627
Maize,2016,Summer,Karnataka,9885.326565918978,34893.6123961991,836.7815527056966,501.561626347444,11.425795656588186,3.52983911694932
Maize,2014,Whole Year,Andhra Pradesh,9839.918415811417,41026.60281732914,898.7308110839373,719.8656886041388,187.34278177616127,4.169404773865294
Groundnut,2017,Kharif,Gujarat,4394.33370717975,11375.388518708512,640.27352370406,225.02298091918,191.46505227499316,2.5886492189072166
Groundnut,2013,Winter,Punjab,4909.035093436585,13058.950234883026,1301.569723014889,119.75273415348022,19.68209158600665,2.6601867752672894
Maize,2021,Summer,Rajasthan,3103.67546026572,11397.986428003152,1247.33561040234,901.4355616139776,179.01827171767673,3.6724156806740735
Sugarcane,2019,Whole Year,Gujarat,3208.7857608514137,53879.5363424904,1020.7617595044335,617.0910755941197,99.44797952997413,16.791253875482823
Maize,2016,Winter,Uttar Pradesh,4975.45916405913,14909.220514498895,753.1307116501596,117.98898001390617,155.5686399262346,2.9965516795309206
Rice,2015,Rabi,Maharashtra,2085.1340416366565,13257.632868970026,1756.9303317485987,993.1055328351883,25.058550915640012,6.358168158131401
Rice,2014,Whole Year,West Bengal,7140.1206319337825,57841.60566293854,1814.5676451015074,542.9731447123822,191.4890628824353,8.100928351860787
Sugarcane,2013,Winter,Tamil Nadu,5409.4544940670985,28763.056538245564,1310.8694160705081,528.2888573487483,125.43421026027221,5.31718245708359
Barley,2016,Whole Year,Gujarat,8990.871786015496,46267.133715083306,866.3380003990671,658.8227658903592,180.75191763071334,5.14601195704378
Cotton,2021,Kharif,Punjab,8124.766094724356,27207.040220593244,644.165098548026,107.1140807759159,137.86298789988996,3.348655198610525
Barley,2014,Kharif,Andhra Pradesh,3292.464017176733,19122.346621712753,1802.816251237344,612.2245363357961,111.99395587071757,5.807913623946009
Wheat,2014,Kharif,Karnataka,5107.465767874907,16785.6592034229,644.0790793843314,666.5355135906912,42.774180022022215,3.286494705261041
Barley,2010,Rabi,Uttar Pradesh,7530.097783623864,22559.63926009046,519.770056624177,367.25821129276534,43.81128473967209,2.9959291244732835
Soybean,2011,Kharif,Madhya Pradesh,2012.6812620360774,9953.754596767776,1204.096366007958,754.1671687914686,99.78835547107556,4.945519583512351
Barley,2014,Rabi,Punjab,412.8175251940752,1677.846413793579,1596.9065329690013,439.68863459617097,175.38402097186167,4.064377870112913
Soybean,2022,Kharif,Rajasthan,8537.81481045201,24536.017842642133,1186.305506715561,745.9958210123261,31.891548797552687,2.873805345672887
Sugarcane,2012,Whole Year,West Bengal,1461.7475491801877,26372.485316255636,577.1159104798041,229.44266060726287,199.69317842889131,18.041751006216145
Rice,2023,Winter,Rajasthan,8905.173166441693,33744.77785301305,1535.0436701327342,922.3280344369161,176.42332873528488,3.7893454986565644
Groundnut,2022,Winter,Maharashtra,9144.719436423331,28721.29302833316,1463.4989308367763,891.5116362906342,84.58616642628417,3.1407516904167143
Soybean,2011,Kharif,West Bengal,4660.934337557856,19675.270673555173,1522.2945966868324,235.5638284789935,58.092482843975375,4.221314708300359
Rice,2023,Winter,Rajasthan,8087.138952290525,17394.721532293242,816.8037370235742,944.6085433769689,185.1792580814743,2.150911667885529
Cotton,2023,Kharif,Andhra Pradesh,3695.5933389059696,13599.894678367717,1693.5476137177986,602.0022454905466,33.410207654960786,3.6800300875078915
Wheat,2013,Kharif,Rajasthan,8596.819030266293,24229.11674152614,1218.7523176222,731.4847105284715,75.98508772964126,2.81838161955302
Cotton,2013,Summer,Uttar Pradesh,8264.350653250498,16784.478933102444,1304.5292158856605,856.2644131388757,25.943346213858796,2.0309495128332733
Sugarcane,2013,Summer,Uttar Pradesh,877.3320580419037,9442.474504053353,1318.7450144813738,175.2129523720033,191.15783314892997,10.762714547474516
Barley,2013,Summer,Tamil Nadu,5867.757233448435,9381.772582812258,930.2096556068016,252.35592171954988,127.3483602483236,1.5988685641820026
Barley,2012,Rabi,Rajasthan,6435.989145607807,7578.692838809096,875.2011565055634,361.35182933736564,73.87413248795336,1.1775490398365758
Maize,2022,Summer,Andhra Pradesh,108.4871778133389,271.4730813739004,507.1491957223046,529.4840332483122,62.34180142037489,2.502351769542684
Maize,2021,Kharif,Andhra Pradesh,9801.191355420024,51500.26583486142,1094.9155130831004,411.4490556688665,94.3779157731747,5.254490394821437
Maize,2016,Whole Year,Gujarat,4125.018991517038,16645.069650546287,1227.6544759085982,555.2617392478478,27.361910631381463,4.035149822285985
Cotton,2018,Summer,Karnataka,5221.69773800621,14167.663770053625,1614.205618482948,267.3253246093626,178.9762967440956,2.7132293903061564
Soybean,2021,Summer,West Bengal,2028.5603899509074,7164.361947044295,599.94044141645,713.9387259398482,107.07867162063813,3.5317469386344857
Wheat,2014,Whole Year,Punjab,6148.093917420886,28146.166753589412,1885.984118598067,150.16139306535803,147.7686436898278,4.578031359253646
Maize,2013,Kharif,Madhya Pradesh,8125.136676165653,29374.663529717636,895.9377023705622,425.3045555871654,54.411709921942105,3.615282388527141
Sugarcane,2020,Rabi,West Bengal,5900.334222625309,55679.31864829403,1050.0810351923717,261.1299202040103,105.71235956657071,9.43663808649808
Sugarcane,2011,Summer,West Bengal,7901.546953440762,101958.27996774773,572.5436983928927,756.9399446836123,50.10636590212161,12.903584648490833
Maize,2011,Whole Year,Maharashtra,7337.968811109852,29853.055835165775,1479.704616227185,895.2880049469202,165.05797677791344,4.068299634902722
Barley,2014,Kharif,West Bengal,2452.8123341186665,9941.224916848021,1563.3841960848004,170.9075882831274,157.30225186979743,4.05299043003225
Maize,2016,Winter,Maharashtra,4414.547126980626,15230.555113406052,1893.1868259346484,806.5340702797599,38.1584415973159,3.4500832532335304
Wheat,2019,Rabi,Gujarat,1571.4061559204451,4577.826250791782,1005.2435049728432,906.150064349892,24.156311139852587,2.913203714739387
Maize,2019,Whole Year,Karnataka,515.1651632435097,1478.00312973721,886.0530948173503,976.5731949526496,166.5973799453967,2.868988889760357
Wheat,2018,Whole Year,Andhra Pradesh,724.3826571148961,4074.9211463458655,1589.129755356306,621.4476258505802,30.833101900460118,5.625370936647828
Sugarcane,2022,Whole Year,Tamil Nadu,9430.749305741616,129493.34616384571,1560.2013326643919,394.6526974066661,114.21195633021374,13.73097109950826
Maize,2016,Summer,Andhra Pradesh,9846.920845430348,52830.62486019463,1905.6860867800804,389.7762398805972,111.55258660696731,5.365192397653089
Cotton,2014,Winter,Rajasthan,1040.2773296934156,1436.8990445302054,807.9779363499259,441.0730713650073,48.55937294510965,1.3812653640675605
Groundnut,2019,Rabi,Madhya Pradesh,3418.415008203282,10802.121400355503,1557.9389340418027,651.4006665948642,122.35772851810871,3.1599795151944106
Cotton,2019,Kharif,Karnataka,1232.7647335446247,2713.7005197435856,600.3028657840314,541.2070109252124,105.52348941827461,2.2013125829295577
Sugarcane,2019,Kharif,Karnataka,8358.865351352793,59952.19926608526,1220.552160135828,688.2715237661515,106.7459522508964,7.172289150031904
Wheat,2015,Winter,Gujarat,5013.341207238788,7453.663160368575,679.0861658985625,135.38248617661856,78.34299552068713,1.4867655825233266
Cotton,2020,Whole Year,Madhya Pradesh,6250.4913836629385,16654.824035589234,1479.7189821417078,195.29339534300232,169.30142581578178,2.6645623541087273
Wheat,2021,Whole Year,Rajasthan,5445.1175707765615,25678.4990015061,1402.2001425375288,978.885549484085,26.030406944967385,4.71587595083717
Cotton,2012,Whole Year,Rajasthan,7131.510480023088,15232.549843057614,573.249400444593,995.8469519676147,93.33837909124718,2.1359500046627287
Cotton,2014,Whole Year,Tamil Nadu,3259.4092088388998,12863.92973130689,979.4267338771342,771.9929354254509,59.36510805125873,3.946705954079761
Wheat,2017,Whole Year,Punjab,1461.1842098473198,6642.7418394369815,1092.550448415129,330.75743516292687,171.20231787281446,4.546135794973507
Soybean,2010,Winter,Andhra Pradesh,274.4380270241684,757.1070384030021,872.0904042694467,958.0435609604949,52.76529196998517,2.7587541224246137
Cotton,2021,Summer,West Bengal,4512.359597396788,16613.713433217916,558.0050660282152,292.3325144125332,155.73471647750202,3.681823904903874
Maize,2010,Rabi,Madhya Pradesh,9087.560845035228,35812.9477542652,978.2328441590882,758.2881901848452,126.1879112545185,3.9408757052593213
